_ws.col.No.,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Src_port,_ws.col.Dst_port,_ws.col.Delta_time,_ws.col.TTL
"306","4368.886680","172.20.10.2","47.100.95.105","TCP","66","48260","13531","52.251275","64"
"307","4369.082145","47.100.95.105","172.20.10.2","TCP","66","13531","48260","0.195465","49"
"308","4386.754829","47.100.95.105","172.20.10.2","TCP","444","13531","48260","17.672684","49"
"309","4386.754959","172.20.10.2","47.100.95.105","TCP","66","48260","13531","0.000130","64"
"310","4437.366682","172.20.10.2","47.100.95.105","TCP","66","48260","13531","50.611723","64"
"311","4437.585952","47.100.95.105","172.20.10.2","TCP","66","13531","48260","0.219270","49"
"312","4469.912320","47.100.95.105","172.20.10.2","TCP","444","13531","48260","32.326368","49"
"313","4469.912463","172.20.10.2","47.100.95.105","TCP","66","48260","13531","0.000143","64"
"314","4519.936681","172.20.10.2","47.100.95.105","TCP","66","48260","13531","50.024218","64"
"315","4520.146382","47.100.95.105","172.20.10.2","TCP","66","13531","48260","0.209701","49"
"316","4573.686696","172.20.10.2","47.100.95.105","TCP","66","48260","13531","53.540314","64"
"317","4573.898852","47.100.95.105","172.20.10.2","TCP","66","13531","48260","0.212156","49"
"318","4589.118368","47.100.95.105","172.20.10.2","TCP","444","13531","48260","15.219516","49"
"319","4589.118474","172.20.10.2","47.100.95.105","TCP","66","48260","13531","0.000106","64"
"320","4639.606663","172.20.10.2","47.100.95.105","TCP","66","48260","13531","50.488189","64"
"321","4639.817472","47.100.95.105","172.20.10.2","TCP","66","13531","48260","0.210809","49"
"322","4691.446695","172.20.10.2","47.100.95.105","TCP","66","48260","13531","51.629223","64"
"323","4691.672943","47.100.95.105","172.20.10.2","TCP","66","13531","48260","0.226248","49"
"324","4699.073357","47.100.95.105","172.20.10.2","TCP","444","13531","48260","7.400414","49"
"325","4699.073462","172.20.10.2","47.100.95.105","TCP","66","48260","13531","0.000105","64"
"326","4749.686687","172.20.10.2","47.100.95.105","TCP","66","48260","13531","50.613225","64"
"327","4749.899178","47.100.95.105","172.20.10.2","TCP","66","13531","48260","0.212491","49"
"328","4761.729596","47.100.95.105","172.20.10.2","TCP","444","13531","48260","11.830418","49"
"329","4761.729690","172.20.10.2","47.100.95.105","TCP","66","48260","13531","0.000094","64"
"330","4811.766676","172.20.10.2","47.100.95.105","TCP","66","48260","13531","50.036986","64"
"331","4811.973428","47.100.95.105","172.20.10.2","TCP","66","13531","48260","0.206752","49"
"332","4812.982692","47.100.95.105","172.20.10.2","TCP","66","13531","48260","1.009264","49"
"333","4812.987652","172.20.10.2","47.100.95.105","TCP","74","48262","13531","0.004960","64"
"334","4813.061698","47.100.95.105","172.20.10.2","TCP","74","13531","48262","0.074046","48"
"335","4813.061873","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000175","64"
"336","4813.062260","172.20.10.2","47.100.95.105","TCP","171","48262","13531","0.000387","64"
"337","4813.152522","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.090262","48"
"338","4813.153905","47.100.95.105","172.20.10.2","TCP","484","13531","48262","0.001383","48"
"339","4813.154014","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000109","64"
"340","4826.849568","47.100.95.105","172.20.10.2","TCP","444","13531","48262","13.695554","48"
"341","4826.849707","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000139","64"
"342","4826.857954","47.100.95.105","172.20.10.2","TCP","444","13531","48262","0.008247","48"
"343","4826.858057","172.20.10.2","47.100.95.105","TCP","78","48262","13531","0.000103","64"
"344","4877.046682","172.20.10.2","47.100.95.105","TCP","66","48262","13531","50.188625","64"
"345","4877.276927","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.230245","48"
"346","4932.086672","172.20.10.2","47.100.95.105","TCP","66","48262","13531","54.809745","64"
"347","4932.419588","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.332916","48"
"348","4949.726184","47.100.95.105","172.20.10.2","TCP","444","13531","48262","17.306596","48"
"349","4949.726320","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000136","64"
"350","4949.727210","47.100.95.105","172.20.10.2","TCP","444","13531","48262","0.000890","48"
"351","4949.727300","172.20.10.2","47.100.95.105","TCP","78","48262","13531","0.000090","64"
"352","4949.727322","47.100.95.105","172.20.10.2","TCP","444","13531","48262","0.000022","48"
"353","4949.727337","172.20.10.2","47.100.95.105","TCP","78","48262","13531","0.000015","64"
"354","4999.926689","172.20.10.2","47.100.95.105","TCP","66","48262","13531","50.199352","64"
"355","5000.143381","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.216692","48"
"356","5047.110314","47.100.95.105","172.20.10.2","TCP","444","13531","48262","46.966933","48"
"357","5047.110454","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000140","64"
"358","5047.110604","47.100.95.105","172.20.10.2","TCP","444","13531","48262","0.000150","48"
"359","5047.110627","172.20.10.2","47.100.95.105","TCP","78","48262","13531","0.000023","64"
"360","5076.604477","47.100.95.105","172.20.10.2","TCP","444","13531","48262","29.493850","48"
"361","5076.604600","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000123","64"
"362","5076.605042","47.100.95.105","172.20.10.2","TCP","444","13531","48262","0.000442","48"
"363","5076.605092","172.20.10.2","47.100.95.105","TCP","78","48262","13531","0.000050","64"
"364","5126.646682","172.20.10.2","47.100.95.105","TCP","66","48262","13531","50.041590","64"
"365","5126.882337","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.235655","48"
"366","5132.795264","47.100.95.105","172.20.10.2","TCP","444","13531","48262","5.912927","48"
"367","5132.795392","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000128","64"
"368","5182.806673","172.20.10.2","47.100.95.105","TCP","66","48262","13531","50.011281","64"
"369","5183.008079","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.201406","48"
"370","5204.621514","172.20.10.2","47.100.95.105","TCP","247","48262","13531","21.613435","64"
"371","5204.878553","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.257039","48"
"372","5204.878748","47.100.95.105","172.20.10.2","TCP","129","13531","48262","0.000195","48"
"373","5204.878803","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000055","64"
"374","5255.286696","172.20.10.2","47.100.95.105","TCP","66","48262","13531","50.407893","64"
"375","5255.562076","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.275380","48"
"376","5264.552667","47.100.95.105","172.20.10.2","TCP","444","13531","48262","8.990591","48"
"377","5264.552800","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000133","64"
"378","5314.806691","172.20.10.2","47.100.95.105","TCP","66","48262","13531","50.253891","64"
"379","5315.024121","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.217430","48"
"380","5367.286681","172.20.10.2","47.100.95.105","TCP","66","48262","13531","52.262560","64"
"381","5367.498442","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.211761","48"
"382","5386.032692","47.100.95.105","172.20.10.2","TCP","444","13531","48262","18.534250","48"
"383","5386.032818","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000126","64"
"384","5436.406677","172.20.10.2","47.100.95.105","TCP","66","48262","13531","50.373859","64"
"385","5436.618598","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.211921","48"
"386","5477.099788","47.100.95.105","172.20.10.2","TCP","444","13531","48262","40.481190","48"
"387","5477.099946","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000158","64"
"388","5527.286695","172.20.10.2","47.100.95.105","TCP","66","48262","13531","50.186749","64"
"389","5527.624956","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.338261","48"
"390","5549.892893","47.100.95.105","172.20.10.2","TCP","444","13531","48262","22.267937","48"
"391","5549.893044","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000151","64"
"392","5569.244709","47.100.95.105","172.20.10.2","TCP","444","13531","48262","19.351665","48"
"393","5569.244805","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000096","64"
"394","5619.446685","172.20.10.2","47.100.95.105","TCP","66","48262","13531","50.201880","64"
"395","5619.654979","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.208294","48"
"396","5674.496674","172.20.10.2","47.100.95.105","TCP","66","48262","13531","54.841695","64"
"397","5674.720694","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.224020","48"
"398","5693.375848","47.100.95.105","172.20.10.2","TCP","444","13531","48262","18.655154","48"
"399","5693.375998","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000150","64"
"400","5720.423419","47.100.95.105","172.20.10.2","TCP","444","13531","48262","27.047421","48"
"401","5720.423547","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000128","64"
"402","5771.766693","172.20.10.2","47.100.95.105","TCP","66","48262","13531","51.343146","64"
"403","5771.877807","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.111114","48"
"404","5822.966695","172.20.10.2","47.100.95.105","TCP","66","48262","13531","51.088888","64"
"405","5823.179489","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.212794","48"
"406","5852.252662","47.100.95.105","172.20.10.2","TCP","444","13531","48262","29.073173","48"
"407","5852.252815","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000153","64"
"408","5902.326697","172.20.10.2","47.100.95.105","TCP","66","48262","13531","50.073882","64"
"409","5902.533137","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.206440","48"
"410","5908.333939","47.100.95.105","172.20.10.2","TCP","444","13531","48262","5.800802","48"
"411","5908.334092","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000153","64"
"412","5909.189884","47.100.95.105","172.20.10.2","TCP","444","13531","48262","0.855792","48"
"413","5909.189996","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000112","64"
"414","5927.555286","47.100.95.105","172.20.10.2","TCP","444","13531","48262","18.365290","48"
"415","5927.555416","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000130","64"
"416","5977.846681","172.20.10.2","47.100.95.105","TCP","66","48262","13531","50.291265","64"
"417","5978.175196","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.328515","48"
"418","5991.743985","47.100.95.105","172.20.10.2","TCP","444","13531","48262","13.568789","48"
"419","5991.744126","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000141","64"
"420","6014.777148","47.100.95.105","172.20.10.2","TCP","444","13531","48262","23.033022","48"
"421","6014.777277","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000129","64"
"422","6064.886705","172.20.10.2","47.100.95.105","TCP","66","48262","13531","50.109428","64"
"423","6065.099282","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.212577","48"
"424","6099.262527","47.100.95.105","172.20.10.2","TCP","444","13531","48262","34.163245","48"
"425","6099.262660","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000133","64"
"426","6136.436758","47.100.95.105","172.20.10.2","TCP","444","13531","48262","37.174098","48"
"427","6136.436897","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000139","64"
"428","6158.252878","47.100.95.105","172.20.10.2","TCP","444","13531","48262","21.815981","48"
"429","6158.253020","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000142","64"
"430","6208.886677","172.20.10.2","47.100.95.105","TCP","66","48262","13531","50.633657","64"
"431","6209.189281","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.302604","48"
"432","6263.286679","172.20.10.2","47.100.95.105","TCP","66","48262","13531","54.097398","64"
"433","6263.509644","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.222965","48"
"434","6275.759830","47.100.95.105","172.20.10.2","TCP","444","13531","48262","12.250186","48"
"435","6275.759968","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000138","64"
"436","6276.328328","47.100.95.105","172.20.10.2","TCP","444","13531","48262","0.568360","48"
"437","6276.328431","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000103","64"
"438","6326.646679","172.20.10.2","47.100.95.105","TCP","66","48262","13531","50.318248","64"
"439","6327.034709","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.388030","48"
"440","6381.046670","172.20.10.2","47.100.95.105","TCP","66","48262","13531","54.011961","64"
"441","6381.268872","47.100.95.105","172.20.10.2","TCP","66","13531","48262","0.222202","48"
"442","6399.842648","47.100.95.105","172.20.10.2","TCP","444","13531","48262","18.573776","48"
"443","6399.842784","172.20.10.2","47.100.95.105","TCP","66","48262","13531","0.000136","64"
"444","6406.196921","47.100.95.105","172.20.10.2","TCP","66","13531","48262","6.354137","48"
"445","6406.211587","172.20.10.2","47.100.95.105","TCP","74","48264","13531","0.014666","64"
"446","6406.301698","47.100.95.105","172.20.10.2","TCP","74","13531","48264","0.090111","49"
"447","6406.301948","172.20.10.2","47.100.95.105","TCP","66","48264","13531","0.000250","64"
"448","6406.302257","172.20.10.2","47.100.95.105","TCP","171","48264","13531","0.000309","64"
"449","6406.401644","47.100.95.105","172.20.10.2","TCP","66","13531","48264","0.099387","49"
"450","6406.403021","47.100.95.105","172.20.10.2","TCP","484","13531","48264","0.001377","49"
"451","6406.403132","172.20.10.2","47.100.95.105","TCP","66","48264","13531","0.000111","64"
"452","6457.846688","172.20.10.2","47.100.95.105","TCP","66","48264","13531","51.443556","64"
"453","6458.056091","47.100.95.105","172.20.10.2","TCP","66","13531","48264","0.209403","49"
"454","6483.084472","47.100.95.105","172.20.10.2","TCP","444","13531","48264","25.028381","49"
"455","6483.084608","172.20.10.2","47.100.95.105","TCP","66","48264","13531","0.000136","64"
"456","6483.084758","47.100.95.105","172.20.10.2","TCP","444","13531","48264","0.000150","49"
"457","6483.084786","172.20.10.2","47.100.95.105","TCP","78","48264","13531","0.000028","64"
"458","6522.714182","47.100.95.105","172.20.10.2","TCP","444","13531","48264","39.629396","49"
"459","6522.714324","172.20.10.2","47.100.95.105","TCP","66","48264","13531","0.000142","64"
"460","6522.748100","47.100.95.105","172.20.10.2","TCP","444","13531","48264","0.033776","49"
"461","6522.748204","172.20.10.2","47.100.95.105","TCP","78","48264","13531","0.000104","64"
"462","6530.697107","47.100.95.105","172.20.10.2","TCP","444","13531","48264","7.948903","49"
"463","6530.697225","172.20.10.2","47.100.95.105","TCP","66","48264","13531","0.000118","64"
"464","6530.697699","47.100.95.105","172.20.10.2","TCP","444","13531","48264","0.000474","49"
"465","6530.697763","172.20.10.2","47.100.95.105","TCP","78","48264","13531","0.000064","64"
"466","6530.755563","47.100.95.105","172.20.10.2","TCP","444","13531","48264","0.057800","49"
"467","6530.755686","172.20.10.2","47.100.95.105","TCP","78","48264","13531","0.000123","64"
"468","6585.846685","172.20.10.2","47.100.95.105","TCP","66","48264","13531","55.090999","64"
"469","6586.048354","47.100.95.105","172.20.10.2","TCP","66","13531","48264","0.201669","49"
"470","6627.767180","47.100.95.105","172.20.10.2","TCP","444","13531","48264","41.718826","49"
"471","6627.767330","172.20.10.2","47.100.95.105","TCP","66","48264","13531","0.000150","64"
"472","6627.771056","47.100.95.105","172.20.10.2","TCP","444","13531","48264","0.003726","49"
"473","6627.771187","172.20.10.2","47.100.95.105","TCP","78","48264","13531","0.000131","64"
"474","6678.016690","172.20.10.2","47.100.95.105","TCP","66","48264","13531","50.245503","64"
"475","6678.110283","47.100.95.105","172.20.10.2","TCP","66","13531","48264","0.093593","49"
"476","6729.206694","172.20.10.2","47.100.95.105","TCP","66","48264","13531","51.096411","64"
"477","6729.537566","47.100.95.105","172.20.10.2","TCP","66","13531","48264","0.330872","49"
"478","6749.454855","47.100.95.105","172.20.10.2","TCP","444","13531","48264","19.917289","49"
"479","6749.454995","172.20.10.2","47.100.95.105","TCP","66","48264","13531","0.000140","64"
"480","6749.455447","47.100.95.105","172.20.10.2","TCP","444","13531","48264","0.000452","49"
"481","6749.455498","172.20.10.2","47.100.95.105","TCP","78","48264","13531","0.000051","64"
"482","6799.606689","172.20.10.2","47.100.95.105","TCP","66","48264","13531","50.151191","64"
