_ws.col.No.,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Src_port,_ws.col.Dst_port,_ws.col.Delta_time,_ws.col.TTL
"8143","133.095732","192.168.12.244","112.80.248.250","TLSv1.2","539","49771","443","0.001402","255"
"8144","133.130839","112.80.248.250","192.168.12.244","TCP","54","443","49771","0.035107","46"
"8145","133.236494","14.215.178.100","192.168.12.244","TCP","192","443","49953","0.105655","46"
"8146","133.305470","112.80.248.250","192.168.12.244","TLSv1.2","299","443","49771","0.068976","46"
"8147","133.400056","192.168.12.244","112.80.248.250","TCP","54","49771","443","0.094586","255"
"8148","133.406081","192.168.12.244","112.80.248.250","TCP","62","62382","443","0.006025","255"
"8149","133.414002","192.168.12.244","14.215.178.100","TLSv1.2","219","49953","443","0.007921","255"
"8150","133.419931","14.215.178.100","192.168.12.244","TCP","54","443","49953","0.005929","46"
"8151","133.427923","192.168.12.244","14.215.178.100","TLSv1.2","1242","49953","443","0.007992","255"
"8152","133.434063","14.215.178.100","192.168.12.244","TCP","54","443","49953","0.006140","46"
"8153","133.434815","112.80.248.250","192.168.12.244","TCP","54","443","49771","0.000752","46"
"8154","133.435002","112.80.248.250","192.168.12.244","TLSv1.2","107","443","49771","0.000187","46"
"8155","133.435047","112.80.248.250","192.168.12.244","TCP","54","443","49771","0.000045","46"
"8156","133.436376","192.168.12.244","112.80.248.250","TCP","54","49771","443","0.001329","255"
"8157","133.436533","192.168.12.244","112.80.248.250","TCP","54","49771","443","0.000157","255"
"8158","133.438192","14.215.178.100","192.168.12.244","TLSv1.2","267","443","49953","0.001659","46"
"8159","133.438333","14.215.178.100","192.168.12.244","TLSv1.2","139","443","49953","0.000141","46"
"8160","133.439249","112.80.248.250","192.168.12.244","TCP","62","443","62382","0.000916","49"
"8161","133.440084","192.168.12.244","14.215.178.100","TCP","54","49953","443","0.000835","255"
"8162","133.440998","192.168.12.244","112.80.248.250","TCP","54","62382","443","0.000914","255"
"8163","133.445870","14.215.178.100","192.168.12.244","TLSv1.2","107","443","49953","0.004872","46"
